CustomerID,R,F,M,R_paper_score,F_paper_score,M_paper_score,scoring_arm,R_fuzzy_score,F_fuzzy_score,M_fuzzy_score
14737,3,4,3554.17,5.0,3.0,5.0,base-paper quintile,,,
14738,42,9,1821.9,4.0,5.0,4.0,base-paper quintile,,,
14739,3,25,12287.5,5.0,5.0,5.0,base-paper quintile,,,
14740,196,11,4161.06,2.0,5.0,5.0,base-paper quintile,,,
14741,11,7,1897.59,5.0,4.0,4.0,base-paper quintile,,,
14742,434,1,579.85,1.0,1.0,2.0,base-paper quintile,,,
14743,592,1,50.48,1.0,1.0,1.0,base-paper quintile,,,
14744,15,14,3885.08,5.0,5.0,5.0,base-paper quintile,,,
14745,112,12,2571.81,3.0,5.0,4.0,base-paper quintile,,,
14746,405,4,593.5,2.0,3.0,2.0,base-paper quintile,,,
14747,248,1,328.2,2.0,1.0,2.0,base-paper quintile,,,
14748,28,10,3152.32,4.0,5.0,5.0,base-paper quintile,,,
14749,479,1,310.15,1.0,1.0,2.0,base-paper quintile,,,
14750,735,1,112.03,1.0,1.0,1.0,base-paper quintile,,,
14751,683,2,126.45,1.0,2.0,1.0,base-paper quintile,,,
14752,43,1,389.64,4.0,1.0,2.0,base-paper quintile,,,
14753,86,2,869.51,3.0,2.0,3.0,base-paper quintile,,,
14754,44,6,1550.48,4.0,4.0,4.0,base-paper quintile,,,
14755,9,25,9972.550000000001,5.0,5.0,5.0,base-paper quintile,,,
14756,14,3,2653.76,5.0,3.0,4.0,base-paper quintile,,,
14757,74,1,420.5,3.0,1.0,2.0,base-paper quintile,,,
14758,144,7,2864.97,3.0,4.0,4.0,base-paper quintile,,,
14759,4,3,1625.97,5.0,3.0,4.0,base-paper quintile,,,
14760,296,1,89.2,2.0,1.0,1.0,base-paper quintile,,,
14761,58,3,447.92,4.0,3.0,2.0,base-paper quintile,,,
14762,263,2,417.57,2.0,2.0,2.0,base-paper quintile,,,
14764,46,1,278.3,4.0,1.0,1.0,base-paper quintile,,,
14765,28,3,254.11,4.0,3.0,1.0,base-paper quintile,,,
14766,7,11,6556.13,5.0,5.0,5.0,base-paper quintile,,,
14767,473,1,382.81,1.0,1.0,2.0,base-paper quintile,,,
14768,16,2,192.60000000000002,5.0,2.0,1.0,base-paper quintile,,,
14769,2,17,15771.88,5.0,5.0,5.0,base-paper quintile,,,
14770,231,8,3637.64,2.0,4.0,5.0,base-paper quintile,,,
14771,620,2,594.62,1.0,2.0,2.0,base-paper quintile,,,
14772,111,1,139.26,3.0,1.0,1.0,base-paper quintile,,,
14773,592,1,140.55,1.0,1.0,1.0,base-paper quintile,,,
14774,528,1,241.45,1.0,1.0,1.0,base-paper quintile,,,
14775,57,3,1418.46,4.0,3.0,4.0,base-paper quintile,,,
14776,50,15,3708.3,4.0,5.0,5.0,base-paper quintile,,,
14777,403,1,307.56,2.0,1.0,2.0,base-paper quintile,,,
14778,126,2,730.86,3.0,2.0,3.0,base-paper quintile,,,
14779,280,3,386.15,2.0,3.0,2.0,base-paper quintile,,,
14780,54,2,447.68,4.0,2.0,2.0,base-paper quintile,,,
14782,319,1,200.10000000000002,2.0,1.0,1.0,base-paper quintile,,,
14783,658,1,307.3,1.0,1.0,2.0,base-paper quintile,,,
14784,25,3,449.93,4.0,3.0,2.0,base-paper quintile,,,
14785,9,2,77.4,5.0,2.0,1.0,base-paper quintile,,,
14786,549,1,90.96,1.0,1.0,1.0,base-paper quintile,,,
14787,470,1,110.65,1.0,1.0,1.0,base-paper quintile,,,
14788,6,3,1156.32,5.0,3.0,3.0,base-paper quintile,,,
14789,28,1,197.64,4.0,1.0,1.0,base-paper quintile,,,
14790,16,10,2526.62,5.0,5.0,4.0,base-paper quintile,,,
14791,606,1,303.63,1.0,1.0,2.0,base-paper quintile,,,
14792,63,1,6.2,3.0,1.0,1.0,base-paper quintile,,,
14793,20,2,625.9,4.0,2.0,3.0,base-paper quintile,,,
14794,2,10,1953.9,5.0,5.0,4.0,base-paper quintile,,,
14795,165,1,131.45000000000002,3.0,1.0,1.0,base-paper quintile,,,
14796,0,27,10889.64,5.0,5.0,5.0,base-paper quintile,,,
14797,506,1,300.31,1.0,1.0,2.0,base-paper quintile,,,
14798,52,8,724.31,4.0,4.0,3.0,base-paper quintile,,,
14799,50,2,338.15,4.0,2.0,2.0,base-paper quintile,,,
14800,47,17,7774.32,4.0,5.0,5.0,base-paper quintile,,,
14801,60,1,193.14,3.0,1.0,1.0,base-paper quintile,,,
14802,437,2,1502.98,1.0,2.0,4.0,base-paper quintile,,,
14803,161,3,845.55,3.0,3.0,3.0,base-paper quintile,,,
14804,8,1,353.27,5.0,1.0,2.0,base-paper quintile,,,
14805,14,7,1104.64,5.0,4.0,3.0,base-paper quintile,,,
14806,74,2,303.43,3.0,2.0,2.0,base-paper quintile,,,
14807,390,2,519.29,2.0,2.0,2.0,base-paper quintile,,,
14808,39,8,2741.17,4.0,4.0,4.0,base-paper quintile,,,
14809,620,2,686.76,1.0,2.0,3.0,base-paper quintile,,,
14810,40,13,2537.02,4.0,5.0,4.0,base-paper quintile,,,
14811,386,1,170.5,2.0,1.0,1.0,base-paper quintile,,,
14812,598,1,185.8,1.0,1.0,1.0,base-paper quintile,,,
14813,369,4,1090.87,2.0,3.0,3.0,base-paper quintile,,,
14814,580,1,160.46,1.0,1.0,1.0,base-paper quintile,,,
14815,36,2,778.5,4.0,2.0,3.0,base-paper quintile,,,
14816,196,1,271.85,2.0,1.0,1.0,base-paper quintile,,,
14817,199,7,3959.86,2.0,4.0,5.0,base-paper quintile,,,
14818,73,6,1170.41,3.0,4.0,3.0,base-paper quintile,,,
14819,63,4,470.16,3.0,3.0,2.0,base-paper quintile,,,
14820,20,9,1274.76,4.0,5.0,4.0,base-paper quintile,,,
14821,366,7,1286.45,2.0,4.0,4.0,base-paper quintile,,,
14822,484,1,157.70000000000002,1.0,1.0,1.0,base-paper quintile,,,
14823,179,3,321.43,3.0,3.0,2.0,base-paper quintile,,,
14824,9,10,4022.9100000000003,5.0,5.0,5.0,base-paper quintile,,,
14825,3,24,4925.08,5.0,5.0,5.0,base-paper quintile,,,
14826,581,2,385.2,1.0,2.0,2.0,base-paper quintile,,,
14828,196,13,9839.460000000001,2.0,5.0,5.0,base-paper quintile,,,
14829,28,7,1692.84,4.0,4.0,4.0,base-paper quintile,,,
14830,52,1,197.13,4.0,1.0,1.0,base-paper quintile,,,
14831,679,3,1676.57,1.0,3.0,4.0,base-paper quintile,,,
14832,629,1,322.69,1.0,1.0,2.0,base-paper quintile,,,
14833,498,1,94.8,1.0,1.0,1.0,base-paper quintile,,,
14834,17,7,2206.16,5.0,4.0,4.0,base-paper quintile,,,
14835,528,2,297.0,1.0,2.0,2.0,base-paper quintile,,,
14836,9,3,102.44999999999999,5.0,3.0,1.0,base-paper quintile,,,
14837,89,9,3460.32,3.0,5.0,5.0,base-paper quintile,,,
14838,422,2,773.6700000000001,1.0,2.0,3.0,base-paper quintile,,,
14839,417,3,915.28,1.0,3.0,3.0,base-paper quintile,,,
14840,267,2,362.71,2.0,2.0,2.0,base-paper quintile,,,
14841,52,14,7163.0,4.0,5.0,5.0,base-paper quintile,,,
14842,43,4,2824.69,4.0,3.0,4.0,base-paper quintile,,,
14843,436,1,211.79999999999998,1.0,1.0,1.0,base-paper quintile,,,
14844,63,10,6702.43,3.0,5.0,5.0,base-paper quintile,,,
14845,599,1,150.0,1.0,1.0,1.0,base-paper quintile,,,
14846,426,1,437.4,1.0,1.0,2.0,base-paper quintile,,,
14847,148,3,1348.95,3.0,3.0,4.0,base-paper quintile,,,
14848,404,1,310.56,2.0,1.0,2.0,base-paper quintile,,,
14849,21,43,15763.45,4.0,5.0,5.0,base-paper quintile,,,
14850,311,7,1794.01,2.0,4.0,4.0,base-paper quintile,,,
14851,22,3,829.4100000000001,4.0,3.0,3.0,base-paper quintile,,,
14852,57,18,6147.18,4.0,5.0,5.0,base-paper quintile,,,
14853,23,5,1376.87,4.0,4.0,4.0,base-paper quintile,,,
14854,77,11,4322.86,3.0,5.0,5.0,base-paper quintile,,,
14855,118,7,6520.3,3.0,4.0,5.0,base-paper quintile,,,
14856,35,3,1311.3799999999999,4.0,3.0,4.0,base-paper quintile,,,
14857,59,7,3651.851,3.0,4.0,5.0,base-paper quintile,,,
14858,505,1,180.75,1.0,1.0,1.0,base-paper quintile,,,
14859,12,5,1705.64,5.0,4.0,4.0,base-paper quintile,,,
14860,18,1,170.32,5.0,1.0,1.0,base-paper quintile,,,
14861,51,10,1380.73,4.0,5.0,4.0,base-paper quintile,,,
14862,25,2,841.1999999999999,4.0,2.0,3.0,base-paper quintile,,,
14863,28,1,266.76,4.0,1.0,1.0,base-paper quintile,,,
14865,6,4,129.72,5.0,3.0,1.0,base-paper quintile,,,
14866,10,19,20850.22,5.0,5.0,5.0,base-paper quintile,,,
14867,185,16,2952.06,3.0,5.0,4.0,base-paper quintile,,,
14868,2,12,4184.01,5.0,5.0,5.0,base-paper quintile,,,
14869,8,6,2804.24,5.0,4.0,4.0,base-paper quintile,,,
14870,261,6,1838.95,2.0,4.0,4.0,base-paper quintile,,,
14871,2,9,1258.97,5.0,5.0,4.0,base-paper quintile,,,
14872,483,3,816.6,1.0,3.0,3.0,base-paper quintile,,,
14873,209,2,854.13,2.0,2.0,3.0,base-paper quintile,,,
14874,534,1,116.18,1.0,1.0,1.0,base-paper quintile,,,
14875,107,3,2862.4,3.0,3.0,4.0,base-paper quintile,,,
14876,520,2,256.7,1.0,2.0,1.0,base-paper quintile,,,
14877,417,2,437.0,1.0,2.0,2.0,base-paper quintile,,,
14878,12,25,4105.24,5.0,5.0,5.0,base-paper quintile,,,
14879,684,1,185.06,1.0,1.0,1.0,base-paper quintile,,,
14880,76,3,706.19,3.0,3.0,3.0,base-paper quintile,,,
14881,19,1,255.4,4.0,1.0,1.0,base-paper quintile,,,
14882,26,14,3628.15,4.0,5.0,5.0,base-paper quintile,,,
14883,18,6,761.59,5.0,4.0,3.0,base-paper quintile,,,
14884,668,1,120.6,1.0,1.0,1.0,base-paper quintile,,,
14885,131,3,1598.12,3.0,3.0,4.0,base-paper quintile,,,
14886,252,1,364.8,2.0,1.0,2.0,base-paper quintile,,,
14887,78,1,1862.0,3.0,1.0,4.0,base-paper quintile,,,
14888,206,1,369.2,2.0,1.0,2.0,base-paper quintile,,,
14889,335,1,135.9,2.0,1.0,1.0,base-paper quintile,,,
14890,253,3,817.25,2.0,3.0,3.0,base-paper quintile,,,
14891,147,4,1106.73,3.0,3.0,3.0,base-paper quintile,,,
14892,690,1,202.35000000000002,1.0,1.0,1.0,base-paper quintile,,,
14893,9,3,1809.6100000000001,5.0,3.0,4.0,base-paper quintile,,,
14894,84,3,1492.81,3.0,3.0,4.0,base-paper quintile,,,
14895,7,38,25119.54,5.0,5.0,5.0,base-paper quintile,,,
14896,204,8,2092.42,2.0,4.0,4.0,base-paper quintile,,,
14897,7,8,3140.54,5.0,4.0,5.0,base-paper quintile,,,
14898,22,14,3507.81,4.0,5.0,5.0,base-paper quintile,,,
14899,394,1,1384.88,2.0,1.0,4.0,base-paper quintile,,,
14900,521,1,13.919999999999998,1.0,1.0,1.0,base-paper quintile,,,
14901,10,12,2289.65,5.0,5.0,4.0,base-paper quintile,,,
14902,25,3,1035.6200000000001,4.0,3.0,3.0,base-paper quintile,,,
14903,20,5,2810.63,4.0,4.0,4.0,base-paper quintile,,,
14904,1,4,1640.64,5.0,3.0,4.0,base-paper quintile,,,
14905,157,8,1971.39,3.0,4.0,4.0,base-paper quintile,,,
14906,444,1,68.44,1.0,1.0,1.0,base-paper quintile,,,
14907,2,16,6165.79,5.0,5.0,5.0,base-paper quintile,,,
14908,73,2,381.9,3.0,2.0,2.0,base-paper quintile,,,
14909,436,3,1404.68,1.0,3.0,4.0,base-paper quintile,,,
14910,2,4,434.35,5.0,3.0,2.0,base-paper quintile,,,
14911,0,398,295972.63,5.0,5.0,5.0,base-paper quintile,,,
14912,16,6,1889.25,5.0,4.0,4.0,base-paper quintile,,,
14913,35,8,4073.13,4.0,4.0,5.0,base-paper quintile,,,
14915,90,11,1811.25,3.0,5.0,4.0,base-paper quintile,,,
14916,70,8,3042.95,3.0,4.0,5.0,base-paper quintile,,,
14917,596,2,1123.75,1.0,2.0,3.0,base-paper quintile,,,
14918,115,9,5955.81,3.0,5.0,5.0,base-paper quintile,,,
14919,538,1,359.35,1.0,1.0,2.0,base-paper quintile,,,
14920,212,3,1607.17,2.0,3.0,4.0,base-paper quintile,,,
14921,29,2,1316.07,4.0,2.0,4.0,base-paper quintile,,,
14922,393,2,843.74,2.0,2.0,3.0,base-paper quintile,,,
14923,50,1,749.1,4.0,1.0,3.0,base-paper quintile,,,
14924,245,3,931.01,2.0,3.0,3.0,base-paper quintile,,,
14926,381,2,359.4,2.0,2.0,2.0,base-paper quintile,,,
14927,396,1,308.2,2.0,1.0,2.0,base-paper quintile,,,
14928,627,1,223.91000000000003,1.0,1.0,1.0,base-paper quintile,,,
14929,31,2,836.69,4.0,2.0,3.0,base-paper quintile,,,
14930,108,6,5246.63,3.0,4.0,5.0,base-paper quintile,,,
14931,4,5,1257.68,5.0,4.0,4.0,base-paper quintile,,,
14932,365,2,1029.66,2.0,2.0,3.0,base-paper quintile,,,
14933,443,4,1770.0,1.0,3.0,4.0,base-paper quintile,,,
14934,81,5,3503.5,3.0,4.0,5.0,base-paper quintile,,,
14935,296,2,2849.83,2.0,2.0,4.0,base-paper quintile,,,
14936,33,12,12410.81,4.0,5.0,5.0,base-paper quintile,,,
14937,56,3,1621.88,4.0,3.0,4.0,base-paper quintile,,,
14938,561,2,2322.43,1.0,2.0,4.0,base-paper quintile,,,
14940,417,2,531.49,1.0,2.0,2.0,base-paper quintile,,,
14941,578,1,182.1,1.0,1.0,1.0,base-paper quintile,,,
14942,401,4,746.56,2.0,3.0,3.0,base-paper quintile,,,
14943,662,1,107.62,1.0,1.0,1.0,base-paper quintile,,,
14944,29,19,9784.67,4.0,5.0,5.0,base-paper quintile,,,
14945,413,1,179.4,1.0,1.0,1.0,base-paper quintile,,,
14946,13,1,100.9,5.0,1.0,1.0,base-paper quintile,,,
14947,71,6,1049.79,3.0,4.0,3.0,base-paper quintile,,,
14948,22,6,1101.97,4.0,4.0,3.0,base-paper quintile,,,
14949,468,4,515.0,1.0,3.0,2.0,base-paper quintile,,,
14950,18,1,371.2,5.0,1.0,2.0,base-paper quintile,,,
14951,78,1,311.69,3.0,1.0,2.0,base-paper quintile,,,
14952,59,32,17629.35,3.0,5.0,5.0,base-paper quintile,,,
14953,24,4,1013.77,4.0,3.0,3.0,base-paper quintile,,,
14954,11,2,503.44,5.0,2.0,2.0,base-paper quintile,,,
14955,732,1,163.77,1.0,1.0,1.0,base-paper quintile,,,
14956,420,1,1325.0,1.0,1.0,4.0,base-paper quintile,,,
14957,252,2,333.29,2.0,2.0,2.0,base-paper quintile,,,
14958,146,6,957.9399999999999,3.0,4.0,3.0,base-paper quintile,,,
14959,63,4,695.42,3.0,3.0,3.0,base-paper quintile,,,
14960,7,2,221.27,5.0,2.0,1.0,base-paper quintile,,,
14961,10,22,16410.15,5.0,5.0,5.0,base-paper quintile,,,
14962,270,4,366.91,2.0,3.0,2.0,base-paper quintile,,,
14963,9,12,3164.48,5.0,5.0,5.0,base-paper quintile,,,
14964,246,1,206.21,2.0,1.0,1.0,base-paper quintile,,,
14965,95,2,599.0,3.0,2.0,2.0,base-paper quintile,,,
14966,14,6,1115.8400000000001,5.0,4.0,3.0,base-paper quintile,,,
14967,49,6,1982.6100000000001,4.0,4.0,4.0,base-paper quintile,,,
14968,29,2,504.99,4.0,2.0,2.0,base-paper quintile,,,
14969,703,1,906.23,1.0,1.0,3.0,base-paper quintile,,,
14970,67,12,4919.35,3.0,5.0,5.0,base-paper quintile,,,
14971,34,3,1116.57,4.0,3.0,3.0,base-paper quintile,,,
14972,127,2,145.07,3.0,2.0,1.0,base-paper quintile,,,
14973,106,3,1314.45,3.0,3.0,4.0,base-paper quintile,,,
14974,36,1,114.39,4.0,1.0,1.0,base-paper quintile,,,
14975,56,2,472.39,4.0,2.0,2.0,base-paper quintile,,,
14976,56,7,790.86,4.0,4.0,3.0,base-paper quintile,,,
14977,725,1,31.929999999999996,1.0,1.0,1.0,base-paper quintile,,,
14978,71,10,3142.14,3.0,5.0,5.0,base-paper quintile,,,
14979,734,1,439.46,1.0,1.0,2.0,base-paper quintile,,,
14980,736,1,150.68,1.0,1.0,1.0,base-paper quintile,,,
14981,245,2,372.92,2.0,2.0,2.0,base-paper quintile,,,
14982,571,1,237.78,1.0,1.0,1.0,base-paper quintile,,,
14983,688,1,183.20000000000002,1.0,1.0,1.0,base-paper quintile,,,
14984,18,6,1271.41,5.0,4.0,4.0,base-paper quintile,,,
14985,197,2,296.75,2.0,2.0,2.0,base-paper quintile,,,
14986,375,2,566.9,2.0,2.0,2.0,base-paper quintile,,,
14987,15,8,1713.85,5.0,4.0,4.0,base-paper quintile,,,
14988,211,7,2066.6,2.0,4.0,4.0,base-paper quintile,,,
14989,661,1,342.4,1.0,1.0,2.0,base-paper quintile,,,
14990,611,2,305.42,1.0,2.0,2.0,base-paper quintile,,,
14991,429,1,314.67,1.0,1.0,2.0,base-paper quintile,,,
14992,441,1,210.5,1.0,1.0,1.0,base-paper quintile,,,
14993,563,1,36.13,1.0,1.0,1.0,base-paper quintile,,,
14994,381,5,960.63,2.0,4.0,3.0,base-paper quintile,,,
14995,38,2,233.23000000000002,4.0,2.0,1.0,base-paper quintile,,,
14996,480,2,442.28999999999996,1.0,2.0,2.0,base-paper quintile,,,
14997,45,4,776.5999999999999,4.0,3.0,3.0,base-paper quintile,,,
14998,169,4,770.73,3.0,3.0,3.0,base-paper quintile,,,
14999,592,1,129.48000000000002,1.0,1.0,1.0,base-paper quintile,,,
15000,47,1,490.52,4.0,1.0,2.0,base-paper quintile,,,
15001,393,2,230.85999999999999,2.0,2.0,1.0,base-paper quintile,,,
15002,115,9,4817.28,3.0,5.0,5.0,base-paper quintile,,,
15003,472,6,1060.7,1.0,4.0,3.0,base-paper quintile,,,
15004,146,1,1246.32,3.0,1.0,3.0,base-paper quintile,,,
15005,15,56,14106.2,5.0,5.0,5.0,base-paper quintile,,,
15006,50,2,825.14,4.0,2.0,3.0,base-paper quintile,,,
15007,158,1,156.91,3.0,1.0,1.0,base-paper quintile,,,
15008,479,2,360.0,1.0,2.0,2.0,base-paper quintile,,,
15009,11,3,1261.78,5.0,3.0,4.0,base-paper quintile,,,
15010,35,1,308.94,4.0,1.0,2.0,base-paper quintile,,,
15011,395,2,416.6,2.0,2.0,2.0,base-paper quintile,,,
15012,53,3,860.62,4.0,3.0,3.0,base-paper quintile,,,
15013,487,10,1641.3,1.0,5.0,4.0,base-paper quintile,,,
15014,42,2,260.17,4.0,2.0,1.0,base-paper quintile,,,
15015,500,13,2365.02,1.0,5.0,4.0,base-paper quintile,,,
15016,172,5,630.3,3.0,4.0,3.0,base-paper quintile,,,
15017,33,1,125.58,4.0,1.0,1.0,base-paper quintile,,,
15018,38,3,607.46,4.0,3.0,2.0,base-paper quintile,,,
15019,266,1,266.0,2.0,1.0,1.0,base-paper quintile,,,
15020,378,1,203.42,2.0,1.0,1.0,base-paper quintile,,,
15021,8,12,2783.83,5.0,5.0,4.0,base-paper quintile,,,
15022,11,5,1186.09,5.0,4.0,3.0,base-paper quintile,,,
15023,2,20,12170.68,5.0,5.0,5.0,base-paper quintile,,,
15024,9,16,4075.51,5.0,5.0,5.0,base-paper quintile,,,
15025,32,2,1013.09,4.0,2.0,3.0,base-paper quintile,,,
15026,79,5,1061.61,3.0,4.0,3.0,base-paper quintile,,,
15027,30,10,3195.6,4.0,5.0,5.0,base-paper quintile,,,
15028,7,6,1157.71,5.0,4.0,3.0,base-paper quintile,,,
15029,619,1,365.1,1.0,1.0,2.0,base-paper quintile,,,
15030,71,8,1979.91,3.0,4.0,4.0,base-paper quintile,,,
15031,3,14,3156.58,5.0,5.0,5.0,base-paper quintile,,,
15032,255,8,13780.65,2.0,4.0,5.0,base-paper quintile,,,
15033,4,10,2586.67,5.0,5.0,4.0,base-paper quintile,,,
15034,15,14,8313.4,5.0,5.0,5.0,base-paper quintile,,,
15035,89,1,252.73000000000002,3.0,1.0,1.0,base-paper quintile,,,
15036,71,3,465.55,3.0,3.0,2.0,base-paper quintile,,,
15037,375,2,402.51,2.0,2.0,2.0,base-paper quintile,,,
15038,58,9,1309.86,4.0,5.0,4.0,base-paper quintile,,,
15039,9,93,40031.43,5.0,5.0,5.0,base-paper quintile,,,
15040,541,1,7.49,1.0,1.0,1.0,base-paper quintile,,,
15041,169,2,294.02,3.0,2.0,2.0,base-paper quintile,,,
15042,198,2,315.45,2.0,2.0,2.0,base-paper quintile,,,
15043,30,6,2873.7999999999997,4.0,4.0,4.0,base-paper quintile,,,
15044,18,35,16204.33,5.0,5.0,5.0,base-paper quintile,,,
15045,151,2,735.66,3.0,2.0,3.0,base-paper quintile,,,
15046,8,25,7812.389999999999,5.0,5.0,5.0,base-paper quintile,,,
15047,269,1,343.62,2.0,1.0,2.0,base-paper quintile,,,
15048,64,4,482.75,3.0,3.0,2.0,base-paper quintile,,,
15049,273,1,121.17000000000002,2.0,1.0,1.0,base-paper quintile,,,
15050,24,5,4193.79,4.0,4.0,5.0,base-paper quintile,,,
15051,22,9,3935.16,4.0,5.0,5.0,base-paper quintile,,,
15052,318,1,215.78,2.0,1.0,1.0,base-paper quintile,,,
15053,4,3,697.79,5.0,3.0,3.0,base-paper quintile,,,
15054,11,2,302.1,5.0,2.0,2.0,base-paper quintile,,,
15055,474,3,560.07,1.0,3.0,2.0,base-paper quintile,,,
15056,519,1,133.45,1.0,1.0,1.0,base-paper quintile,,,
15057,274,5,3255.96,2.0,4.0,5.0,base-paper quintile,,,
15058,24,16,3410.03,4.0,5.0,5.0,base-paper quintile,,,
15059,40,19,3523.57,4.0,5.0,5.0,base-paper quintile,,,
15060,7,4,303.09,5.0,3.0,2.0,base-paper quintile,,,
15061,3,127,137818.52,5.0,5.0,5.0,base-paper quintile,,,
15062,70,8,2585.62,3.0,4.0,4.0,base-paper quintile,,,
15063,212,1,370.79999999999995,2.0,1.0,2.0,base-paper quintile,,,
15064,409,4,1254.41,2.0,3.0,4.0,base-paper quintile,,,
15065,37,5,3326.86,4.0,4.0,5.0,base-paper quintile,,,
15066,52,1,893.59,4.0,1.0,3.0,base-paper quintile,,,
15067,77,5,3877.88,3.0,4.0,5.0,base-paper quintile,,,
15068,45,4,1176.85,4.0,3.0,3.0,base-paper quintile,,,
15069,178,1,1109.53,3.0,1.0,3.0,base-paper quintile,,,
15070,372,3,843.25,2.0,3.0,3.0,base-paper quintile,,,
15071,93,4,1455.56,3.0,3.0,4.0,base-paper quintile,,,
15072,478,1,187.51999999999998,1.0,1.0,1.0,base-paper quintile,,,
15073,9,8,2788.02,5.0,4.0,4.0,base-paper quintile,,,
15074,104,3,1566.33,3.0,3.0,4.0,base-paper quintile,,,
15075,77,1,773.03,3.0,1.0,3.0,base-paper quintile,,,
15076,172,3,1447.74,3.0,3.0,4.0,base-paper quintile,,,
15077,494,2,2428.08,1.0,2.0,4.0,base-paper quintile,,,
15078,6,53,17761.88,5.0,5.0,5.0,base-paper quintile,,,
15079,212,11,3767.35,2.0,5.0,5.0,base-paper quintile,,,
15080,427,2,546.25,1.0,2.0,2.0,base-paper quintile,,,
15081,21,12,1965.72,4.0,5.0,4.0,base-paper quintile,,,
15082,668,1,93.35000000000001,1.0,1.0,1.0,base-paper quintile,,,
15083,256,1,88.2,2.0,1.0,1.0,base-paper quintile,,,
15084,379,2,965.2,2.0,2.0,3.0,base-paper quintile,,,
15085,729,1,347.54,1.0,1.0,2.0,base-paper quintile,,,
15086,564,2,218.53,1.0,2.0,1.0,base-paper quintile,,,
15087,281,1,306.94,2.0,1.0,2.0,base-paper quintile,,,
15088,20,2,1160.07,4.0,2.0,3.0,base-paper quintile,,,
15089,9,6,2420.84,5.0,4.0,4.0,base-paper quintile,,,
15090,307,1,381.32,2.0,1.0,2.0,base-paper quintile,,,
15091,67,3,1046.6100000000001,3.0,3.0,3.0,base-paper quintile,,,
15092,214,3,776.46,2.0,3.0,3.0,base-paper quintile,,,
15093,17,23,14326.11,5.0,5.0,5.0,base-paper quintile,,,
15094,462,2,83.0,1.0,2.0,1.0,base-paper quintile,,,
15095,103,10,3141.64,3.0,5.0,5.0,base-paper quintile,,,
15096,42,1,219.39000000000001,4.0,1.0,1.0,base-paper quintile,,,
15097,3,3,908.35,5.0,3.0,3.0,base-paper quintile,,,
15098,181,3,39916.5,3.0,3.0,5.0,base-paper quintile,,,
15099,83,1,410.48,3.0,1.0,2.0,base-paper quintile,,,
15100,333,7,2894.7,2.0,4.0,4.0,base-paper quintile,,,
15101,8,6,1477.94,5.0,4.0,4.0,base-paper quintile,,,
15102,530,2,554.67,1.0,2.0,2.0,base-paper quintile,,,
15103,30,2,703.36,4.0,2.0,3.0,base-paper quintile,,,
15104,196,2,1027.44,2.0,2.0,3.0,base-paper quintile,,,
15105,17,9,3094.91,5.0,5.0,5.0,base-paper quintile,,,
15106,17,5,1422.52,5.0,4.0,4.0,base-paper quintile,,,
15107,310,9,940.35,2.0,5.0,3.0,base-paper quintile,,,
15108,141,4,1300.25,3.0,3.0,4.0,base-paper quintile,,,
15109,245,3,983.1,2.0,3.0,3.0,base-paper quintile,,,
15110,23,6,1505.8500000000001,4.0,4.0,4.0,base-paper quintile,,,
15111,28,5,2730.87,4.0,4.0,4.0,base-paper quintile,,,
15112,610,1,209.4,1.0,1.0,1.0,base-paper quintile,,,
15113,9,3,3609.33,5.0,3.0,5.0,base-paper quintile,,,
15114,29,12,3400.12,4.0,5.0,5.0,base-paper quintile,,,
15115,17,2,531.85,5.0,2.0,2.0,base-paper quintile,,,
15116,17,4,1352.75,5.0,3.0,4.0,base-paper quintile,,,
15117,14,8,2485.9700000000003,5.0,4.0,4.0,base-paper quintile,,,
15118,133,1,244.8,3.0,1.0,1.0,base-paper quintile,,,
15119,245,1,266.4,2.0,1.0,1.0,base-paper quintile,,,
15120,133,1,358.82,3.0,1.0,2.0,base-paper quintile,,,
15121,49,2,457.72,4.0,2.0,2.0,base-paper quintile,,,
15122,113,11,4497.47,3.0,5.0,5.0,base-paper quintile,,,
15123,6,5,4656.17,5.0,4.0,5.0,base-paper quintile,,,
15124,22,4,450.82,4.0,3.0,2.0,base-paper quintile,,,
15125,24,24,17024.87,4.0,5.0,5.0,base-paper quintile,,,
15126,536,2,449.49,1.0,2.0,2.0,base-paper quintile,,,
15127,65,2,711.5,3.0,2.0,3.0,base-paper quintile,,,
15128,59,5,1783.68,3.0,4.0,4.0,base-paper quintile,,,
15129,49,23,6860.18,4.0,5.0,5.0,base-paper quintile,,,
15130,169,1,330.11,3.0,1.0,2.0,base-paper quintile,,,
15131,394,1,80.28,2.0,1.0,1.0,base-paper quintile,,,
15132,17,5,977.9300000000001,5.0,4.0,3.0,base-paper quintile,,,
15133,127,5,1806.9,3.0,4.0,4.0,base-paper quintile,,,
15134,14,10,1596.29,5.0,5.0,4.0,base-paper quintile,,,
15135,238,2,305.68,2.0,2.0,2.0,base-paper quintile,,,
15136,2,4,1286.7,5.0,3.0,4.0,base-paper quintile,,,
15137,520,2,823.4,1.0,2.0,3.0,base-paper quintile,,,
15138,393,1,502.52,2.0,1.0,2.0,base-paper quintile,,,
15139,239,2,178.96,2.0,2.0,1.0,base-paper quintile,,,
15140,51,8,3243.69,4.0,4.0,5.0,base-paper quintile,,,
15141,457,7,1388.47,1.0,4.0,4.0,base-paper quintile,,,
15142,45,6,2619.92,4.0,4.0,4.0,base-paper quintile,,,
